nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
小软超nice,"
                    人民有信仰 民族有希望 国家有力量 致敬//@肖战工作室:感谢有你！#致敬疫情前线医护人员# 愿医护人员做好防护！注意安全！ ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
白色蜡笔的婚礼深,"
                    至今英雄他们真，是这时代最厉害的 //@刘萌萌:#致敬疫情前线医护人员#我们的英雄你们辛苦了！❤️我们能做到的就是出门戴口罩远离密集人群。制止病毒蔓延。让我们的医护人员都可以健康的合家团圆❤️                ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
今日也是电眼仔,"
//@郑云龙DL:#致敬疫情前线医护人员# ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
观察日记w,"
                    嗯嗯嗯嗯感恩感谢感动//@阿云嘎Musical:大家积极防治，感谢医护人员对无私付出 #致敬疫情前线医护人员# ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
射手小姐姐005,"
                    //@我是伦伦阿:大家一定要注意身体，戴口罩😷 //@秦俊杰:#致敬疫情前线医护人员# 你们辛苦了，愿平安，大家都健健康康！                ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
肖战的宝藏女孩丫,"
                    愿平安//@肖战工作室:感谢有你！#致敬疫情前线医护人员# 愿医护人员做好防护！注意安全！ ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
古怪的看好妹,"
//@1016吨的黄金梅丽号:#致敬疫情前线医护人员# 向医护人员致敬！希望大家都平平安安//@赵丽颖:#致敬疫情前线医护人员# 向所有医护人员致敬！愿大家都健康平安❤️                ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
苏小易和默默,"
苦口婆心劝我爸妈带口罩了还是怕#新型肺炎已致湖北17人死亡# 希望不仅公开武汉，武汉周边城市县城也要公开透明#武汉对进出城车辆及人员实施疫情排查# @湖北省 @湖北卫计委 @湖北卫健委 2广州 ​                ","
01月22日22:59
",努比亚小牛8前后双摄,0,0,1,2
墨瞳很nice,"
                    //@林鹏Peng:#致敬疫情前线医护人员#辛苦了！前线的英雄们，保护好自己❤️ 大家出行也请一定要带好口罩勤洗手，愿平安🙏                ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
无所畏惧的飞行动物,"
                    保护好自己！//@阿云嘎Musical:大家积极防治，感谢医护人员对我们的无私付出 #致敬疫情前线医护人员# ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
Yuki_V_V_V,"
                    『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』O网页链接 ​                ","
01月22日22:59
",iPhone客户端,0,0,0,0
烤焦吐司美味,"
                    加油//@朱一龙工作室:#致敬疫情前线医护人员#  致敬英雄，保护好自己 ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
