nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
天府龙泉,【温度、湿度合适情况下，#新冠病毒可存活5天#】2月3日21时，湖北省召开召开湖北召开中央指导组医疗救治专场新闻发布会，邀请有关专家就公众关心的医疗问题回答记者提问。国家卫生健康委专家组成员蒋荣猛表示：病毒主要通过飞沫和接触传播，要加强洗手防护，#目前还没有发现粪口传播病例#。有记者提 ?  展开全文c,02月03日 22:47,小驿的iPhone客户端,0,4,0,1
LOBOHONG,#新冠病毒可存活5天由飞沫等传播# 2南京 ?,02月03日 22:48,iPhone客户端,0,0,0,0
日常发呆的单身喵,#新冠病毒可存活5天由飞沫等传播#... ?,02月03日 22:49,荣耀 9X,0,0,0,0
BUG机票,【温度、湿度合适情况下，#新冠病毒可存活5天#】2月3日21时，湖北省召开召开湖北召开中央指导组医疗救治专场新闻发布会，邀请有关专家就公众关心的医疗问题回答记者提问。国家卫生健康委专家组成员蒋荣猛表示：病毒主要通过飞沫和接触传播，要加强洗手防护，#目前还没有发现粪口传播病例#。有记者提问 ?  展开全文c,02月03日 22:47,Android,0,0,0,1
big_big_girl小啊丹,早睡觉，拼免疫力的时候到了…#专家说明病毒空气中存活时间##新冠病毒可存活5天# 2北京·望都新地 ?,02月03日 22:56,小米MIX2S 全面屏,0,0,6,2
dream_M,没事各自忙，有难一起扛！我已0元加入新冠病毒互助计划，次日生效，不限年龄，不分地域，不收取管理费，更有新浪捐助1000万元，助力全民战“疫”！众志成城，疫情退散！O网页链接 ?,02月03日 22:51,新浪互助,0,0,0,0
聪明人才能看见的头像,//@皮肤科医生王子洋:你们都看了吗？迄今为止看到的最好的视频。最近几天感染数还是增加得很快，大家尽一切可能做好防护吧。但是如果万一感染了也不用怕，冠状病毒也没有那么可怕！,02月02日 09:05,深度报道 · 视频社区,0,684713,102018,2209893
TuaTuabin,#新冠病毒可存活5天由飞沫等传播#？？这病毒搞啥 ?,02月03日 22:53,? ?? Android,0,0,3,0
郑州印象,#新冠病毒可存活5天由飞沫等传播#注意防范！新冠病毒可存活5天由飞沫等传播，积极防控，不可掉以轻心。 关于出门符合你的是那个？ ?,02月03日 22:49,一个酸菜鱼,0,7,19,509
优秀易只烊,#新冠病毒可存活5天由飞沫等传播#每日一问，吃野味的死了没有？ ?,02月03日 22:55,nova4自拍极点全面屏,0,0,4,17
懒喵儿-,这场突然爆发的新型冠状病毒肺炎是如何发生和传播的？死亡率和传播速度有多高？如何降低被感染的可能性？,02月03日 22:46,深度报道 · 视频社区,0,306,53,641
商界BUSINESS,【温度、湿度合适情况下，#新冠病毒可存活5天由飞沫等传播#】专家表示，病毒从人体出来后很快沉降，不会在空气中漂浮。从这个意义讲，空气中不会有病毒。但飞沫可以沉降，病毒可以落在物体表面，人可以通过手来接触到病毒。病毒在光滑的物体表面可以存活数小时，温度湿度合适的环境能存活一天，有发现 ?  展开全文c,02月03日 22:56,HUAWEI P30,0,7,2,3
老薛的书,#新冠病毒可存活5天由飞沫等传播#一定要勤洗手，洗久点，尽量少碰不碰口，眼，鼻 ?,02月03日 22:46,荣耀20,0,0,0,2
Rona061,#新冠病毒可存活5天由飞沫等传播#我滴妈，5天！快比人不吃不喝也活的长了什么情况下能活五天啊 ?,02月03日 22:49,联想Z5 · 新国民旗舰,0,0,0,9
平安龙湖,#关注新冠肺炎# #平安春节# 一图掌握卫健委新型冠状病毒防控指南 ?,02月03日 22:47,HUAWEI Mate 30 Pro,0,0,0,0
四月是你的谎言啦啦啊啦,#新冠病毒可存活5天由飞沫等传播#空气中不是说我们在外面呼吸的空气 指的是 感染人员打出喷嚏 飞沫中携带病毒 但是不久病毒就会乘降下去 就会接触到我们可能会碰到的东西 在这些东西上 可能会存活五天 大家碰到东西一定要勤洗手 ?,02月03日 22:48,iPhone客户端,0,0,0,0
中原盾,#豫你说晚安# 【科普帖！#关于新冠肺炎你关心的# 】#病毒如何传播感染#？一个视频带你看，戳↓晚安 （视频：回形针PaperClip）L人民日报的微博视频 ???,02月03日 22:49,小米5X 拍人更美,0,5,2,5
程程程程新,#新冠病毒可存活5天由飞沫等传播#合适的条件可以存活这么长时间   更要注意防范了  希望疫苗可以尽快研究出来  然后可以买到消毒用品和口罩 ?,02月03日 22:47,吸猫少年,0,0,0,4
烧霹鸡爱好者,#新冠病毒可存活5天由飞沫等传播#人都没这么耐活，这次碰上毒王了艹 ?,02月03日 22:56,iPad mini4,0,0,0,0
啦啦好运来,#新冠病毒可存活5天由飞沫等传播#吃野味的原地爆炸 ?,02月03日 22:54,iPhone客户端,0,0,6,1
能懒惰的桃桃,会洗手，洗好手是预防新冠病毒的第一步!我是武汉人!武汉加油!中国加油! 2武汉 L能懒惰的桃桃的微博视频 ?,02月03日 22:53,HUAWEI Mate 20 Pro,0,1,2,8
城邦寨主,一个新冠肺炎感染者携带的病毒通过空调通风系统传播整个楼层？然后这个百货大楼必须得封锁了吧？,02月03日 22:26,微博视频,0,379,127,630
